раздел d обрабатывающие производства,        Забайкальский край,2044536.70,1983832.50,2663439.80,3224920.80,4787242.10,5894261.00,7042731.20,12333582.80,13632178.00,
раздел d обрабатывающие производства,                Агинский Бурятский авт.округ,125620.70,161410.40,215546.40,250251.90,,,,,,
раздел d обрабатывающие производства,        Красноярский край,174561070.60,207356508.00,307573199.60,369056301.20,278014566.30,258330110.20,364676269.10,400053706.40,366777043.10,
раздел d обрабатывающие производства,            Таймырский (Долгано-Ненецкий) авт.округ,51367.10,111877.00,,,,,,,,
раздел d обрабатывающие производства,            Эвенкийский авт.окpуг,29621.00,26172.30,,,,,,,,
раздел d обрабатывающие производства,        Иркутская область,49029118.40,67647716.00,92358768.10,73536750.30,76575697.10,72177217.20,88889440.10,94083027.20,100948140.60,
раздел d обрабатывающие производства,            Усть-Ордынский Бурятский авт.округ,199131.20,234645.20,264710.20,324822.00,,,,,,
раздел d обрабатывающие производства,        Кемеровская область,59979336.10,49770083.00,66357298.70,91672377.60,114354554.40,83552443.50,91866583.60,103163463.80,113529086.60,
раздел d обрабатывающие производства,        Новосибирская область,31632940.40,41790303.80,48430216.50,55546981.40,67445655.20,67462873.30,78946483.70,85819688.10,92019175.10,
раздел d обрабатывающие производства,        Омская область,102114320.00,105029967.30,106356948.40,112982490.50,135308433.40,120768419.30,133108378.10,168201057.70,192070285.40,
раздел d обрабатывающие производства,        Томская область,21578207.80,25278060.50,34015984.00,34524792.40,31972156.00,33277844.00,37238678.00,37252726.00,38937148.40,
раздел d обрабатывающие производства,    Дальневосточный федеральный округ,63058879.70,64018051.10,64789806.40,81879326.80,96316465.10,93233065.40,112347847.40,136732383.80,142266517.00,
раздел d обрабатывающие производства,        Республика Саха (Якутия),5530257.80,5250591.30,4045476.70,4767027.60,6111911.30,6262176.40,8258630.80,9757004.20,10933963.30,
раздел d обрабатывающие производства,        Камчатский край,3762927.70,3509542.10,3789401.20,5133187.00,5854891.10,7183213.90,7809810.10,11581646.10,12225718.40,
раздел d обрабатывающие производства,            Корякский автономный  округ,501449.80,428915.00,,,,,,,,
раздел d обрабатывающие производства,        Приморский край,15207705.30,19583048.60,20461280.10,21498732.90,26714565.30,27246552.80,37933424.40,44377729.90,48665006.10,
раздел d обрабатывающие производства,        Хабаровский край,23116066.60,24241055.90,24608399.80,33013826.10,33808623.40,23804730.50,30872606.70,38948127.90,34803100.00,
